"","id","accuracy","latitude","longitude","speed","time","average","max","created_at","seqNumber","min"
"919",5629,7,52.53255706,13.42064144,5.5,1466935817000,479,738,"2016-06-26T10:10:18.665Z",2226,352
"920",5630,7,52.53255706,13.42064144,5.5,1466935817000,416,835,"2016-06-26T10:10:18.671Z",2227,177
"921",5631,10,52.53260984,13.42067117,5.7,1466935818000,476,733,"2016-06-26T10:10:21.364Z",2228,242
"922",5632,10,52.53260984,13.42067117,5.7,1466935818000,518,874,"2016-06-26T10:10:21.372Z",2229,199
"923",5633,10,52.53260984,13.42067117,5.7,1466935818000,416,693,"2016-06-26T10:10:21.380Z",2230,184
"924",5634,10,52.53260984,13.42067117,5.7,1466935818000,528,683,"2016-06-26T10:10:21.391Z",2231,342
"925",5635,10,52.53260984,13.42067117,5.7,1466935818000,495,1003,"2016-06-26T10:10:21.399Z",2232,184
"926",5636,10,52.53260984,13.42067117,5.7,1466935818000,441,650,"2016-06-26T10:10:21.407Z",2233,203
"927",5637,8,52.53265518,13.42071088,5.46,1466935819000,399,764,"2016-06-26T10:10:21.416Z",2234,236
"928",5638,8,52.53265518,13.42071088,5.46,1466935819000,554,905,"2016-06-26T10:10:21.427Z",2235,309
"929",5639,8,52.53265518,13.42071088,5.46,1466935819000,653,911,"2016-06-26T10:10:21.434Z",2236,440
"930",5640,8,52.53265518,13.42071088,5.46,1466935819000,584,992,"2016-06-26T10:10:21.444Z",2237,268
"931",5641,11,52.53272384,13.42073618,3,1466935821000,762,992,"2016-06-26T10:10:22.208Z",2238,421
"932",5642,11,52.53272384,13.42073618,3,1466935821000,973,1396,"2016-06-26T10:10:22.234Z",2239,444
"933",5643,11,52.53272384,13.42073618,3,1466935821000,711,1054,"2016-06-26T10:10:22.243Z",2240,262
"934",5644,11,52.53272384,13.42073618,3,1466935821000,608,789,"2016-06-26T10:10:22.252Z",2241,154
"935",5645,11,52.53272384,13.42073618,3,1466935821000,551,789,"2016-06-26T10:10:22.261Z",2242,156
"936",5646,11,52.53272384,13.42073618,3,1466935821000,735,1235,"2016-06-26T10:10:22.273Z",2243,399
"937",5647,11,52.53272384,13.42073618,3,1466935821000,550,823,"2016-06-26T10:10:22.285Z",2244,326
"938",5648,11,52.53272384,13.42073618,3,1466935821000,893,1349,"2016-06-26T10:10:22.294Z",2245,228
"939",5649,11,52.53272384,13.42073618,3,1466935821000,531,670,"2016-06-26T10:10:22.305Z",2246,385
"940",5650,11,52.53272384,13.42073618,3,1466935821000,793,1419,"2016-06-26T10:10:22.318Z",2247,279
"941",5651,11,52.53277652,13.42076244,3.56,1466935822000,649,795,"2016-06-26T10:10:23.767Z",2248,482
"942",5652,11,52.53277652,13.42076244,3.56,1466935822000,306,525,"2016-06-26T10:10:23.774Z",2249,203
"943",5653,11,52.53277652,13.42076244,3.56,1466935822000,556,984,"2016-06-26T10:10:23.781Z",2250,376
"944",5654,11,52.53277652,13.42076244,3.56,1466935822000,461,1000,"2016-06-26T10:10:23.788Z",2251,152
"945",5655,11,52.53277652,13.42076244,3.56,1466935822000,524,642,"2016-06-26T10:10:23.795Z",2252,242
"946",5656,11,52.53277652,13.42076244,3.56,1466935822000,359,495,"2016-06-26T10:10:23.802Z",2253,181
"947",5657,11,52.53277652,13.42076244,3.56,1466935822000,694,878,"2016-06-26T10:10:23.809Z",2254,411
"948",5658,11,52.53277652,13.42076244,3.56,1466935822000,665,844,"2016-06-26T10:10:23.816Z",2255,326
"949",5659,11,52.53277652,13.42076244,3.56,1466935822000,551,1105,"2016-06-26T10:10:23.823Z",2256,158
"950",5660,11,52.53283071,13.42078281,3.47,1466935823000,512,660,"2016-06-26T10:10:23.829Z",2257,329
"951",5661,11,52.53283071,13.42078281,3.47,1466935823000,640,1419,"2016-06-26T10:10:25.545Z",2258,380
"952",5662,11,52.53283071,13.42078281,3.47,1466935823000,802,921,"2016-06-26T10:10:25.552Z",2259,639
"953",5663,11,52.53283071,13.42078281,3.47,1466935823000,863,1694,"2016-06-26T10:10:25.559Z",2260,432
"954",5664,11,52.53283071,13.42078281,3.47,1466935823000,847,1126,"2016-06-26T10:10:25.566Z",2261,407
"955",5665,11,52.53283071,13.42078281,3.47,1466935823000,394,676,"2016-06-26T10:10:25.574Z",2262,158
"956",5666,11,52.53286333,13.420809,4.08,1466935824000,430,709,"2016-06-26T10:10:25.581Z",2263,109
"957",5667,11,52.53286333,13.420809,4.08,1466935824000,495,644,"2016-06-26T10:10:25.587Z",2264,360
"958",5668,11,52.53286333,13.420809,4.08,1466935824000,321,452,"2016-06-26T10:10:25.594Z",2265,133
"959",5669,11,52.53286333,13.420809,4.08,1466935824000,834,1349,"2016-06-26T10:10:25.601Z",2266,678
"960",5670,11,52.53286333,13.420809,4.08,1466935824000,726,1396,"2016-06-26T10:10:25.607Z",2267,160
"961",5671,10,52.53289335,13.42084642,4.62,1466935825000,826,1066,"2016-06-26T10:10:27.350Z",2268,436
"962",5672,10,52.53289335,13.42084642,4.62,1466935825000,818,1176,"2016-06-26T10:10:27.360Z",2269,464
"963",5673,10,52.53289335,13.42084642,4.62,1466935825000,697,835,"2016-06-26T10:10:27.370Z",2270,533
"964",5674,10,52.53289335,13.42084642,4.62,1466935825000,873,1133,"2016-06-26T10:10:27.378Z",2271,529
"965",5675,10,52.53289335,13.42084642,4.62,1466935825000,780,964,"2016-06-26T10:10:27.386Z",2272,640
"966",5676,10,52.53289335,13.42084642,4.62,1466935825000,700,1066,"2016-06-26T10:10:27.397Z",2273,232
"967",5677,10,52.53295598,13.42089879,5.03,1466935826000,631,848,"2016-06-26T10:10:27.406Z",2274,385
"968",5678,10,52.53295598,13.42089879,5.03,1466935826000,633,846,"2016-06-26T10:10:27.413Z",2275,448
"969",5679,10,52.53295598,13.42089879,5.03,1466935826000,1044,1556,"2016-06-26T10:10:27.420Z",2276,523
"970",5680,10,52.53295598,13.42089879,5.03,1466935826000,846,1345,"2016-06-26T10:10:27.427Z",2277,431
"971",5681,10,52.53302775,13.42091641,5.73,1466935827000,734,1126,"2016-06-26T10:10:29.126Z",2278,511
"972",5682,10,52.53302775,13.42091641,5.73,1466935827000,837,1408,"2016-06-26T10:10:29.135Z",2279,266
"973",5683,10,52.53302775,13.42091641,5.73,1466935827000,1365,2043,"2016-06-26T10:10:29.143Z",2280,823
"974",5684,10,52.53302775,13.42091641,5.73,1466935827000,904,988,"2016-06-26T10:10:29.152Z",2281,801
"975",5685,10,52.53302775,13.42091641,5.73,1466935827000,464,515,"2016-06-26T10:10:29.159Z",2282,329
"976",5686,10,52.53302775,13.42091641,5.73,1466935827000,650,772,"2016-06-26T10:10:29.167Z",2283,389
"977",5687,10,52.53302775,13.42091641,5.73,1466935827000,555,756,"2016-06-26T10:10:29.176Z",2284,262
"978",5688,10,52.53310117,13.42092484,6.28,1466935828000,925,1953,"2016-06-26T10:10:29.183Z",2285,348
"979",5689,10,52.53310117,13.42092484,6.28,1466935828000,775,1156,"2016-06-26T10:10:29.191Z",2286,542
"980",5690,10,52.53310117,13.42092484,6.28,1466935828000,614,809,"2016-06-26T10:10:29.199Z",2287,315
"981",5691,10,52.5331598,13.42090311,5.98,1466935829000,945,1686,"2016-06-26T10:10:30.869Z",2288,613
"982",5692,10,52.5331598,13.42090311,5.98,1466935829000,474,734,"2016-06-26T10:10:30.880Z",2289,260
"983",5693,10,52.5331598,13.42090311,5.98,1466935829000,659,856,"2016-06-26T10:10:30.888Z",2290,315
"984",5694,10,52.5331598,13.42090311,5.98,1466935829000,881,954,"2016-06-26T10:10:30.902Z",2291,658
"985",5695,10,52.5331598,13.42090311,5.98,1466935829000,539,880,"2016-06-26T10:10:30.918Z",2292,148
"986",5696,10,52.5331598,13.42090311,5.98,1466935829000,491,821,"2016-06-26T10:10:30.933Z",2293,282
"987",5697,10,52.5331598,13.42090311,5.98,1466935829000,1062,1564,"2016-06-26T10:10:30.977Z",2294,362
"988",5698,10,52.5331598,13.42090311,5.98,1466935829000,810,1243,"2016-06-26T10:10:30.992Z",2295,419
"989",5699,10,52.5331598,13.42090311,5.98,1466935829000,812,1133,"2016-06-26T10:10:31.021Z",2296,342
"990",5700,10,52.53320762,13.42094791,5.39,1466935830000,970,1282,"2016-06-26T10:10:31.035Z",2297,727
"991",5701,10,52.53324731,13.42098362,4.92,1466935831000,510,843,"2016-06-26T10:10:32.655Z",2298,176
"992",5702,10,52.53324731,13.42098362,4.92,1466935831000,507,554,"2016-06-26T10:10:32.662Z",2299,432
"993",5703,10,52.53324731,13.42098362,4.92,1466935831000,413,644,"2016-06-26T10:10:32.669Z",2300,321
"994",5704,10,52.53324731,13.42098362,4.92,1466935831000,359,444,"2016-06-26T10:10:32.676Z",2301,223
"995",5705,10,52.53324731,13.42098362,4.92,1466935831000,761,1169,"2016-06-26T10:10:32.683Z",2302,146
"996",5706,10,52.53324731,13.42098362,4.92,1466935831000,1054,1407,"2016-06-26T10:10:32.693Z",2303,679
"997",5707,10,52.53324731,13.42098362,4.92,1466935831000,524,933,"2016-06-26T10:10:32.700Z",2304,238
"998",5708,10,52.53324731,13.42098362,4.92,1466935831000,620,742,"2016-06-26T10:10:32.706Z",2305,495
"999",5709,10,52.53324731,13.42098362,4.92,1466935831000,748,1317,"2016-06-26T10:10:32.713Z",2306,319
"1000",5710,10,52.53324731,13.42098362,4.92,1466935831000,1408,2040,"2016-06-26T10:10:32.720Z",2307,974
"1001",5711,9,52.53330201,13.42101783,5.33,1466935832000,802,1067,"2016-06-26T10:10:35.106Z",2308,503
"1002",5712,9,52.53330201,13.42101783,5.33,1466935832000,809,1165,"2016-06-26T10:10:35.115Z",2309,538
"1003",5713,9,52.53330201,13.42101783,5.33,1466935832000,1135,2051,"2016-06-26T10:10:35.122Z",2310,631
"1004",5714,9,52.53330201,13.42101783,5.33,1466935832000,966,1635,"2016-06-26T10:10:35.131Z",2311,515
"1005",5715,9,52.53330201,13.42101783,5.33,1466935832000,316,503,"2016-06-26T10:10:35.147Z",2312,154
"1006",5716,9,52.53330201,13.42101783,5.33,1466935832000,269,368,"2016-06-26T10:10:35.158Z",2313,187
"1007",5717,9,52.53333594,13.42103711,4.84,1466935833000,399,625,"2016-06-26T10:10:35.168Z",2314,232
"1008",5718,9,52.53333594,13.42103711,4.84,1466935833000,519,670,"2016-06-26T10:10:35.177Z",2315,393
"1009",5719,9,52.53333594,13.42103711,4.84,1466935833000,563,819,"2016-06-26T10:10:35.185Z",2316,370
"1010",5720,9,52.53333594,13.42103711,4.84,1466935833000,448,703,"2016-06-26T10:10:35.195Z",2317,244
"1011",5721,9,52.53338881,13.42109055,2.46,1466935835000,486,864,"2016-06-26T10:10:36.056Z",2318,119
"1012",5722,9,52.53338881,13.42109055,2.46,1466935835000,566,921,"2016-06-26T10:10:36.064Z",2319,235
"1013",5723,9,52.53338881,13.42109055,2.46,1466935835000,354,493,"2016-06-26T10:10:36.071Z",2320,283
"1014",5724,9,52.53338881,13.42109055,2.46,1466935835000,532,632,"2016-06-26T10:10:36.080Z",2321,435
"1015",5725,9,52.53338881,13.42109055,2.46,1466935835000,403,462,"2016-06-26T10:10:36.088Z",2322,333
"1016",5726,9,52.53338881,13.42109055,2.46,1466935835000,492,623,"2016-06-26T10:10:36.096Z",2323,309
"1017",5727,9,52.53338881,13.42109055,2.46,1466935835000,229,444,"2016-06-26T10:10:36.104Z",2324,129
"1018",5728,9,52.53338881,13.42109055,2.46,1466935835000,318,631,"2016-06-26T10:10:36.112Z",2325,89
"1019",5729,9,52.53338881,13.42109055,2.46,1466935835000,342,664,"2016-06-26T10:10:36.121Z",2326,126
"1020",5730,9,52.53338881,13.42109055,2.46,1466935835000,265,356,"2016-06-26T10:10:36.129Z",2327,152
"1021",5731,9,52.53340624,13.42108991,1.51,1466935836000,160,295,"2016-06-26T10:10:37.806Z",2328,70
"1022",5732,9,52.53340624,13.42108991,1.51,1466935836000,192,242,"2016-06-26T10:10:37.814Z",2329,121
"1023",5733,9,52.53340624,13.42108991,1.51,1466935836000,128,166,"2016-06-26T10:10:37.825Z",2330,82
"1024",5734,9,52.53340624,13.42108991,1.51,1466935836000,125,232,"2016-06-26T10:10:37.833Z",2331,60
"1025",5735,9,52.53340624,13.42108991,1.51,1466935836000,115,170,"2016-06-26T10:10:37.840Z",2332,82
"1026",5736,9,52.53340624,13.42108991,1.51,1466935836000,126,203,"2016-06-26T10:10:37.848Z",2333,97
"1027",5737,9,52.53340624,13.42108991,1.51,1466935836000,148,248,"2016-06-26T10:10:37.856Z",2334,68
"1028",5738,9,52.53340624,13.42108991,1.51,1466935836000,124,176,"2016-06-26T10:10:37.864Z",2335,48
"1029",5739,9,52.53340624,13.42108991,1.51,1466935836000,89,158,"2016-06-26T10:10:37.872Z",2336,38
"1030",5740,9,52.5334192,13.42108814,1.3,1466935837000,160,258,"2016-06-26T10:10:37.883Z",2337,62
"1031",5741,9,52.5334192,13.42108814,1.3,1466935837000,217,266,"2016-06-26T10:10:39.515Z",2338,168
"1032",5742,9,52.5334192,13.42108814,1.3,1466935837000,166,322,"2016-06-26T10:10:39.522Z",2339,46
"1033",5743,9,52.5334192,13.42108814,1.3,1466935837000,353,678,"2016-06-26T10:10:39.529Z",2340,113
"1034",5744,9,52.5334192,13.42108814,1.3,1466935837000,225,462,"2016-06-26T10:10:39.539Z",2341,71
"1035",5745,9,52.5334192,13.42108814,1.3,1466935837000,365,827,"2016-06-26T10:10:39.548Z",2342,199
"1036",5746,9,52.53343518,13.42109207,0.59,1466935838000,278,611,"2016-06-26T10:10:39.555Z",2343,78
"1037",5747,9,52.53343518,13.42109207,0.59,1466935838000,241,329,"2016-06-26T10:10:39.562Z",2344,193
"1038",5748,9,52.53343518,13.42109207,0.59,1466935838000,255,585,"2016-06-26T10:10:39.570Z",2345,119
"1039",5749,9,52.53343518,13.42109207,0.59,1466935838000,427,585,"2016-06-26T10:10:39.577Z",2346,333
"1040",5750,9,52.53343518,13.42109207,0.59,1466935838000,429,737,"2016-06-26T10:10:39.585Z",2347,189
"1041",5751,9,52.53345278,13.42110892,1.35,1466935839000,466,632,"2016-06-26T10:10:41.219Z",2348,397
"1042",5752,9,52.53345278,13.42110892,1.35,1466935839000,257,372,"2016-06-26T10:10:41.239Z",2349,177
"1043",5753,9,52.53345278,13.42110892,1.35,1466935839000,337,440,"2016-06-26T10:10:41.247Z",2350,219
"1044",5754,9,52.53345278,13.42110892,1.35,1466935839000,283,405,"2016-06-26T10:10:41.255Z",2351,176
"1045",5755,9,52.53345278,13.42110892,1.35,1466935839000,630,1223,"2016-06-26T10:10:41.262Z",2352,240
"1046",5756,9,52.53345278,13.42110892,1.35,1466935839000,1368,2172,"2016-06-26T10:10:41.270Z",2353,758
"1047",5757,9,52.53346138,13.42112461,1.86,1466935840000,1139,2208,"2016-06-26T10:10:41.277Z",2354,146
"1048",5758,9,52.53346138,13.42112461,1.86,1466935840000,1151,2153,"2016-06-26T10:10:41.284Z",2355,611
"1049",5759,9,52.53346138,13.42112461,1.86,1466935840000,701,905,"2016-06-26T10:10:41.292Z",2356,570
"1050",5760,9,52.53346138,13.42112461,1.86,1466935840000,687,895,"2016-06-26T10:10:41.299Z",2357,562
"1051",5761,9,52.53348651,13.42117222,2.97,1466935841000,664,1192,"2016-06-26T10:10:44.315Z",2358,295
"1052",5762,9,52.53348651,13.42117222,2.97,1466935841000,838,1408,"2016-06-26T10:10:44.322Z",2359,329
"1053",5763,9,52.53348651,13.42117222,2.97,1466935841000,633,840,"2016-06-26T10:10:44.328Z",2360,352
"1054",5764,9,52.53348651,13.42117222,2.97,1466935841000,615,958,"2016-06-26T10:10:44.337Z",2361,297
"1055",5765,9,52.53348651,13.42117222,2.97,1466935841000,641,1094,"2016-06-26T10:10:44.346Z",2362,126
"1056",5766,9,52.53348651,13.42117222,2.97,1466935841000,396,519,"2016-06-26T10:10:44.353Z",2363,193
"1057",5767,9,52.53348651,13.42117222,2.97,1466935841000,878,1015,"2016-06-26T10:10:44.359Z",2364,454
"1058",5768,10,52.5335091,13.42119454,2.96,1466935842000,1266,1843,"2016-06-26T10:10:44.374Z",2365,550
"1059",5769,10,52.5335091,13.42119454,2.96,1466935842000,2150,3267,"2016-06-26T10:10:44.382Z",2366,1396
"1060",5770,10,52.5335091,13.42119454,2.96,1466935842000,1461,1913,"2016-06-26T10:10:44.390Z",2367,627
"1061",5771,10,52.53357953,13.4212445,3.65,1466935844000,718,1153,"2016-06-26T10:10:45.099Z",2368,424
"1062",5772,10,52.53357953,13.4212445,3.65,1466935844000,425,597,"2016-06-26T10:10:45.107Z",2369,256
"1063",5773,10,52.53357953,13.4212445,3.65,1466935844000,444,640,"2016-06-26T10:10:45.115Z",2370,129
"1064",5774,10,52.53357953,13.4212445,3.65,1466935844000,513,831,"2016-06-26T10:10:45.122Z",2371,207
"1065",5775,10,52.53357953,13.4212445,3.65,1466935844000,531,766,"2016-06-26T10:10:45.131Z",2372,407
"1066",5776,10,52.53357953,13.4212445,3.65,1466935844000,682,764,"2016-06-26T10:10:45.138Z",2373,584
"1067",5777,10,52.53357953,13.4212445,3.65,1466935844000,791,1741,"2016-06-26T10:10:45.146Z",2374,373
"1068",5778,10,52.53357953,13.4212445,3.65,1466935844000,981,1611,"2016-06-26T10:10:45.154Z",2375,672
"1069",5779,10,52.53357953,13.4212445,3.65,1466935844000,532,937,"2016-06-26T10:10:45.162Z",2376,173
"1070",5780,10,52.53357953,13.4212445,3.65,1466935844000,404,538,"2016-06-26T10:10:45.170Z",2377,297
"1071",5781,5,52.53362227,13.42126445,4.6,1466935845000,822,1267,"2016-06-26T10:10:46.495Z",2378,456
"1072",5782,5,52.53362227,13.42126445,4.6,1466935845000,888,1082,"2016-06-26T10:10:46.504Z",2379,664
"1073",5783,5,52.53362227,13.42126445,4.6,1466935845000,509,752,"2016-06-26T10:10:46.512Z",2380,354
"1074",5784,5,52.53362227,13.42126445,4.6,1466935845000,436,679,"2016-06-26T10:10:46.522Z",2381,289
"1075",5785,5,52.53362227,13.42126445,4.6,1466935845000,650,862,"2016-06-26T10:10:46.529Z",2382,311
"1076",5786,5,52.53362227,13.42126445,4.6,1466935845000,615,907,"2016-06-26T10:10:46.537Z",2383,366
"1077",5787,5,52.53362227,13.42126445,4.6,1466935845000,1004,1352,"2016-06-26T10:10:46.545Z",2384,489
"1078",5788,5,52.53362227,13.42126445,4.6,1466935845000,892,1800,"2016-06-26T10:10:46.552Z",2385,417
"1079",5789,5,52.53362227,13.42126445,4.6,1466935845000,1036,1423,"2016-06-26T10:10:46.562Z",2386,792
"1080",5790,5,52.53362227,13.42126445,4.6,1466935845000,871,1388,"2016-06-26T10:10:46.570Z",2387,534
"1081",5791,4,52.53366908,13.42128357,4.81,1466935846000,1331,1581,"2016-06-26T10:10:48.316Z",2388,809
"1082",5792,4,52.53366908,13.42128357,4.81,1466935846000,1086,1823,"2016-06-26T10:10:48.327Z",2389,503
"1083",5793,4,52.53366908,13.42128357,4.81,1466935846000,972,1309,"2016-06-26T10:10:48.340Z",2390,670
"1084",5794,4,52.53366908,13.42128357,4.81,1466935846000,838,1356,"2016-06-26T10:10:48.347Z",2391,377
"1085",5795,4,52.53366908,13.42128357,4.81,1466935846000,609,978,"2016-06-26T10:10:48.354Z",2392,372
"1086",5796,4,52.53366908,13.42128357,4.81,1466935846000,527,764,"2016-06-26T10:10:48.361Z",2393,303
"1087",5797,4,52.53373922,13.42132529,5.69,1466935847000,805,1302,"2016-06-26T10:10:48.368Z",2394,601
"1088",5798,4,52.53373922,13.42132529,5.69,1466935847000,980,1498,"2016-06-26T10:10:48.377Z",2395,529
"1089",5799,4,52.53373922,13.42132529,5.69,1466935847000,1070,1486,"2016-06-26T10:10:48.384Z",2396,585
"1090",5800,4,52.53373922,13.42132529,5.69,1466935847000,821,1110,"2016-06-26T10:10:48.394Z",2397,529
"1091",5801,4,52.53377465,13.42137047,5.5,1466935848000,473,996,"2016-06-26T10:10:50.085Z",2398,250
"1092",5802,4,52.53377465,13.42137047,5.5,1466935848000,455,628,"2016-06-26T10:10:50.093Z",2399,250
"1093",5803,4,52.53377465,13.42137047,5.5,1466935848000,475,611,"2016-06-26T10:10:50.100Z",2400,372
"1094",5804,4,52.53377465,13.42137047,5.5,1466935848000,443,595,"2016-06-26T10:10:50.108Z",2401,262
"1095",5805,4,52.53377465,13.42137047,5.5,1466935848000,419,525,"2016-06-26T10:10:50.115Z",2402,236
"1096",5806,4,52.53377465,13.42137047,5.5,1466935848000,424,456,"2016-06-26T10:10:50.122Z",2403,366
"1097",5807,4,52.53377465,13.42137047,5.5,1466935848000,637,864,"2016-06-26T10:10:50.129Z",2404,286
"1098",5808,4,52.53377465,13.42137047,5.5,1466935848000,546,1028,"2016-06-26T10:10:50.136Z",2405,242
"1099",5809,4,52.53382705,13.4213909,5.66,1466935849000,715,984,"2016-06-26T10:10:50.144Z",2406,515
"1100",5810,4,52.53382705,13.4213909,5.66,1466935849000,863,1165,"2016-06-26T10:10:50.151Z",2407,486
"1101",5811,5,52.53387711,13.42142869,5.68,1466935850000,1256,1675,"2016-06-26T10:10:51.776Z",2408,623
"1102",5812,5,52.53387711,13.42142869,5.68,1466935850000,1230,1565,"2016-06-26T10:10:51.785Z",2409,823
"1103",5813,5,52.53387711,13.42142869,5.68,1466935850000,1201,1620,"2016-06-26T10:10:51.796Z",2410,648
"1104",5814,5,52.53387711,13.42142869,5.68,1466935850000,1367,1804,"2016-06-26T10:10:51.804Z",2411,768
"1105",5815,5,52.53387711,13.42142869,5.68,1466935850000,777,1145,"2016-06-26T10:10:51.812Z",2412,456
"1106",5816,5,52.53387711,13.42142869,5.68,1466935850000,1241,1874,"2016-06-26T10:10:51.824Z",2413,738
"1107",5817,5,52.53387711,13.42142869,5.68,1466935850000,524,868,"2016-06-26T10:10:51.835Z",2414,270
"1108",5818,5,52.53387711,13.42142869,5.68,1466935850000,533,817,"2016-06-26T10:10:51.843Z",2415,325
"1109",5819,5,52.53387711,13.42142869,5.68,1466935850000,579,852,"2016-06-26T10:10:51.851Z",2416,446
"1110",5820,6,52.53391977,13.42146275,5.54,1466935851000,647,762,"2016-06-26T10:10:51.858Z",2417,554
"1111",5821,6,52.53391977,13.42146275,5.54,1466935851000,942,1188,"2016-06-26T10:10:53.502Z",2418,658
"1112",5822,6,52.53391977,13.42146275,5.54,1466935851000,3577,6946,"2016-06-26T10:10:53.512Z",2419,2353
"1113",5823,6,52.53391977,13.42146275,5.54,1466935851000,1746,2326,"2016-06-26T10:10:53.520Z",2420,858
"1114",5824,6,52.53391977,13.42146275,5.54,1466935851000,1389,1702,"2016-06-26T10:10:53.529Z",2421,831
"1115",5825,6,52.53391977,13.42146275,5.54,1466935851000,432,876,"2016-06-26T10:10:53.536Z",2422,140
"1116",5826,6,52.53396897,13.42147972,5.46,1466935852000,481,825,"2016-06-26T10:10:53.546Z",2423,228
"1117",5827,6,52.53396897,13.42147972,5.46,1466935852000,466,854,"2016-06-26T10:10:53.554Z",2424,195
"1118",5828,6,52.53396897,13.42147972,5.46,1466935852000,857,1400,"2016-06-26T10:10:53.562Z",2425,340
"1119",5829,6,52.53396897,13.42147972,5.46,1466935852000,966,1352,"2016-06-26T10:10:53.569Z",2426,670
"1120",5830,6,52.53396897,13.42147972,5.46,1466935852000,495,676,"2016-06-26T10:10:53.576Z",2427,326
"1121",5831,7,52.53401083,13.42148171,5.21,1466935853000,853,1467,"2016-06-26T10:10:57.626Z",2428,193
"1122",5832,7,52.53401083,13.42148171,5.21,1466935853000,1311,2263,"2016-06-26T10:10:57.633Z",2429,799
"1123",5833,7,52.53401083,13.42148171,5.21,1466935853000,1347,1964,"2016-06-26T10:10:57.640Z",2430,519
"1124",5834,7,52.53401083,13.42148171,5.21,1466935853000,1252,1871,"2016-06-26T10:10:57.650Z",2431,548
"1125",5835,7,52.53401083,13.42148171,5.21,1466935853000,1024,1325,"2016-06-26T10:10:57.657Z",2432,574
"1126",5836,7,52.53401083,13.42148171,5.21,1466935853000,904,1208,"2016-06-26T10:10:57.664Z",2433,544
"1127",5837,9,52.53403283,13.42151796,4.49,1466935854000,883,1050,"2016-06-26T10:10:57.670Z",2434,511
"1128",5838,9,52.53403283,13.42151796,4.49,1466935854000,600,835,"2016-06-26T10:10:57.677Z",2435,221
"1129",5839,9,52.53403283,13.42151796,4.49,1466935854000,488,872,"2016-06-26T10:10:57.685Z",2436,172
"1130",5840,9,52.53403283,13.42151796,4.49,1466935854000,650,1161,"2016-06-26T10:10:57.691Z",2437,173
"1131",5841,8,52.53420396,13.42163267,6.59,1466935857000,400,709,"2016-06-26T10:10:58.505Z",2438,227
"1132",5842,8,52.53420396,13.42163267,6.59,1466935857000,563,835,"2016-06-26T10:10:58.513Z",2439,346
"1133",5843,8,52.53420396,13.42163267,6.59,1466935857000,436,687,"2016-06-26T10:10:58.520Z",2440,248
"1134",5844,8,52.53420396,13.42163267,6.59,1466935857000,727,1055,"2016-06-26T10:10:58.530Z",2441,317
"1135",5845,8,52.53420396,13.42163267,6.59,1466935857000,830,1121,"2016-06-26T10:10:58.542Z",2442,499
"1136",5846,8,52.53420396,13.42163267,6.59,1466935857000,1203,1478,"2016-06-26T10:10:58.551Z",2443,958
"1137",5847,8,52.53420396,13.42163267,6.59,1466935857000,1543,2388,"2016-06-26T10:10:58.559Z",2444,648
"1138",5848,8,52.53420396,13.42163267,6.59,1466935857000,1147,1541,"2016-06-26T10:10:58.569Z",2445,648
"1139",5849,8,52.53420396,13.42163267,6.59,1466935857000,1003,1447,"2016-06-26T10:10:58.578Z",2446,432
"1140",5850,8,52.53420396,13.42163267,6.59,1466935857000,768,1447,"2016-06-26T10:10:58.588Z",2447,472
"1141",5851,8,52.53424501,13.42165554,5.86,1466935858000,688,1451,"2016-06-26T10:10:59.263Z",2448,217
"1142",5852,8,52.53424501,13.42165554,5.86,1466935858000,581,856,"2016-06-26T10:10:59.272Z",2449,385
"1143",5853,8,52.53424501,13.42165554,5.86,1466935858000,611,785,"2016-06-26T10:10:59.280Z",2450,344
"1144",5854,8,52.53424501,13.42165554,5.86,1466935858000,763,1149,"2016-06-26T10:10:59.288Z",2451,283
"1145",5855,8,52.53424501,13.42165554,5.86,1466935858000,795,1149,"2016-06-26T10:10:59.296Z",2452,654
"1146",5856,8,52.53424501,13.42165554,5.86,1466935858000,591,866,"2016-06-26T10:10:59.304Z",2453,356
"1147",5857,8,52.53424501,13.42165554,5.86,1466935858000,514,603,"2016-06-26T10:10:59.312Z",2454,330
"1148",5858,8,52.53424501,13.42165554,5.86,1466935858000,697,876,"2016-06-26T10:10:59.320Z",2455,482
"1149",5859,8,52.53424501,13.42165554,5.86,1466935858000,765,946,"2016-06-26T10:10:59.327Z",2456,452
"1150",5860,8,52.53424501,13.42165554,5.86,1466935858000,2334,3808,"2016-06-26T10:10:59.336Z",2457,945
"1151",5861,8,52.53430932,13.4216929,6.68,1466935859000,1612,2220,"2016-06-26T10:11:00.584Z",2458,1059
"1152",5862,8,52.53430932,13.4216929,6.68,1466935859000,1521,1917,"2016-06-26T10:11:00.592Z",2459,456
"1153",5863,8,52.53430932,13.4216929,6.68,1466935859000,1342,1479,"2016-06-26T10:11:00.598Z",2460,1247
"1154",5864,8,52.53430932,13.4216929,6.68,1466935859000,505,852,"2016-06-26T10:11:00.605Z",2461,207
"1155",5865,8,52.53430932,13.4216929,6.68,1466935859000,366,479,"2016-06-26T10:11:00.612Z",2462,262
"1156",5866,8,52.53430932,13.4216929,6.68,1466935859000,461,533,"2016-06-26T10:11:00.619Z",2463,342
"1157",5867,8,52.53430932,13.4216929,6.68,1466935859000,461,640,"2016-06-26T10:11:00.626Z",2464,299
"1158",5868,8,52.53430932,13.4216929,6.68,1466935859000,377,544,"2016-06-26T10:11:00.636Z",2465,177
